Month,ZipCode,ZipName,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,46151,"Martinsville, IN",*,248650,-0.0056,,112,-0.1181,,82.5,0.1301,,26,0.0833,0.0833,0,,,34,1.125,0.7,27,0.2273,0.2857,299685,-0.0143,0.1657,139,-0.0671,0.1583,0.2411,0.0678,0.029
1/1/2019 0:00,46157,"Monrovia, IN",*,262124.5,0.0338,,10.5,0.05,-0.25,63,-0.1975,-0.2025,2,,-0.75,0,,,0,-1,-1,3,-0.25,-0.25,290292,-0.0486,0.1094,13.5,-0.0357,-0.25,0.2857,-0.1143,0
1/1/2019 0:00,46158,"Mooresville, IN",,246200,0.026,0.094,45,-0.1,-0.3382,80,0.2214,-0.0883,12,0,-0.4,0,,-1,16,1,0.3333,11,-0.0833,-0.6,324963,0.0383,0.3281,56,-0.0968,-0.4136,0.2444,0.0044,-0.16
1/1/2019 0:00,46160,"Morgantown, IN",,327205,0.0262,0.2371,28,-0.0968,0.2444,125,0.0331,0.1468,4,0,1,0,,,2,-0.5,-0.5,4,-0.2,0.3333,307194,0.0345,0.1495,32,-0.1111,0.2549,0.1429,-0.0184,0.0095
1/1/2019 0:00,46163,"New Palestine, IN",*,274000,0.0092,0.0332,55.5,-0.0431,0.2065,102.5,0.1517,,10,1.5,0.25,0,,,10,-0.1667,-0.2857,6,-0.1429,-0.4783,281994,-0.0259,-0.1264,61.5,-0.0538,0.0696,0.1081,-0.0126,-0.1419
1/1/2019 0:00,46164,"Nineveh, IN",,296025,0.0863,0.3615,27.5,-0.0179,-0.0179,93.5,0.2986,-0.2059,8,,0,0,,,6,0.5,2,5,-0.6667,-0.0909,334850,0.0322,0.1375,32.5,-0.2442,-0.0299,0.1818,-0.3539,-0.0146
1/1/2019 0:00,46167,"Pittsboro, IN",*,257450,-0.0463,,6.5,-0.4583,,62.5,0.2626,,2,,-0.75,0,,,0,,-1,5,-0.1667,1.5,309789,-0.0315,0.119,11.5,-0.3611,-0.5741,0.7692,0.2692,0.6892
1/1/2019 0:00,46168,"Plainfield, IN",,241900,0.0185,0.0998,66,-0.1646,-0.2414,81,0.209,-0.0241,20,0,-0.0909,2,,0,20,-0.2857,0.1111,24.5,-0.125,-0.3378,270040,0.0059,0.1627,90.5,-0.1542,-0.2702,0.3712,0.0168,-0.0541
1/1/2019 0:00,46173,"Rushville, IN",,96225,0.0568,0.0597,30.5,-0.1286,-0.2375,100,0.0753,-0.1228,4,-0.5,0,0,,,10,0.25,,8.5,1.125,0.5455,119389,0.0872,-0.298,39,0,-0.1429,0.2787,0.1644,0.1412
1/1/2019 0:00,46176,"Shelbyville, IN",,146400,0.0651,0.0461,56,-0.082,-0.2911,72,0.2632,-0.1628,18,0.5,-0.1,0,,-1,18,3.5,0.2857,20.5,-0.2407,-0.0889,163000,0.0529,0.053,76.5,-0.1307,-0.2463,0.3661,-0.0766,0.0813
1/1/2019 0:00,46181,"Trafalgar, IN",*,393725,0.3812,0.4768,20.5,-0.18,-0.1961,125.5,0.2677,,2,,0,0,,,10,,1.5,3.5,-0.125,-0.125,405921,0.131,0.1217,24,-0.1724,-0.1864,0.1707,0.0107,0.0139
1/1/2019 0:00,46184,"Whiteland, IN",,188450,-0.021,0.0778,23.5,-0.06,0.0682,56,0.12,-0.0427,8,-0.3333,0.3333,0,,,8,1,3,9,-0.3571,-0.3571,181864,-0.1063,-0.2094,32.5,-0.1667,-0.0972,0.383,-0.177,-0.2534
1/1/2019 0:00,46201,"Indianapolis, IN",*,104624.5,0.0563,,151,-0.0131,,64.75,0.0117,,46,-0.1786,1.0909,0,-1,,60,0.875,0.875,25.5,-0.2917,-0.0556,141388,-0.0042,0.2448,176.5,-0.0661,0.2172,0.1689,-0.0664,-0.0599
1/1/2019 0:00,46202,"Indianapolis, IN",*,411050,-0.0386,,125.5,-0.0346,,128,0.1228,,26,1.1667,-0.2353,2,,-0.5,18,0.125,0.2857,30,-0.0909,0.7647,509864,-0.0087,0.0677,155.5,-0.046,0.4533,0.239,-0.0148,0.0502
1/1/2019 0:00,46203,"Indianapolis, IN",,199999.5,0.0129,0.3136,184.5,-0.0538,0.1981,79,0.2344,0.2061,44,-0.0833,-0.2143,2,,-0.5,78,0.625,1.0526,43,0.4333,-0.0337,208866,0.002,0.0871,227.5,0.0111,0.1461,0.2331,0.0792,-0.0559
1/1/2019 0:00,46204,"Indianapolis, IN",*,402450,-0.0183,,42.5,-0.0116,,72.5,0.3182,,10,0.25,0.25,0,,,4,0,-0.5,12.5,0.0417,0.6667,584343,-0.0408,-0.0579,55,0,0.5278,0.2941,0.015,0.031
1/1/2019 0:00,46205,"Indianapolis, IN",*,222050,0.0435,,145,-0.0705,,83,0.0375,,26,-0.2778,0.1818,0,-1,-1,50,0.0417,0.7857,26.5,-0.1452,-0.2319,272602,0.0534,0.1601,171.5,-0.0829,0.2992,0.1828,-0.016,-0.1711
1/1/2019 0:00,46208,"Indianapolis, IN",*,113700.25,-0.0117,,104,-0.0631,,75,0.0714,,28,0.1667,0.5556,6,,,30,-0.0625,1.1429,18,-0.25,-0.3684,183277,-0.118,-0.1414,122,-0.0963,0.2139,0.1731,-0.0431,-0.2228
1/1/2019 0:00,46214,"Indianapolis, IN",,160600,0.0226,0.2843,27.5,-0.1667,-0.2029,63.5,0.5119,0.0901,10,-0.1667,-0.1667,0,,,10,1.5,0.25,16.5,0.1,-0.3125,162354,0.0297,0.1581,44,-0.0833,-0.2479,0.6,0.1455,-0.0957
1/1/2019 0:00,46217,"Indianapolis, IN",*,171675,-0.0353,,67.5,-0.1,,67,0.0469,,36,0.2857,0.3846,0,,-1,24,0.2,0.7143,31,0.24,0.069,199030,-0.0044,0.0672,98.5,-0.015,0.2236,0.4593,0.1259,-0.1038
1/1/2019 0:00,46218,"Indianapolis, IN",,54975,0.0984,0.1006,108,0.0093,0.3935,63.25,-0.0269,-0.1028,44,0.2222,2.1429,0,,,18,0.125,-0.1,29.5,0.2826,0.2826,71841,0.1835,0.3504,137.5,0.0577,0.3682,0.2731,0.0582,-0.0236
1/1/2019 0:00,46219,"Indianapolis, IN",,117550,0.0173,0.1465,69,-0.0676,-0.2203,55,0.0377,-0.3529,28,0,0.4,0,,,18,-0.1,0,24.5,-0.1833,-0.1091,126499,0.0283,0.0142,93.5,-0.101,-0.194,0.3551,-0.0503,0.0443
1/1/2019 0:00,46220,"Indianapolis, IN",*,247450,0.031,0.0419,107,-0.1769,-0.0228,82.5,0.2313,,34,0.2143,-0.1905,0,,,42,0.3125,0.6154,32,0.1852,-0.1688,327052,0.0229,0.0039,139,-0.1146,-0.0608,0.2991,0.0914,-0.0525
1/1/2019 0:00,46221,"Indianapolis, IN",*,140500,0.0032,,43,0.0238,0.1026,38.5,-0.1809,-0.2936,18,-0.1,0.2857,0,,-1,28,2.5,3.6667,18.5,0.0278,-0.0513,126429,-0.0208,0.1084,61.5,0.025,0.0513,0.4302,0.0017,-0.0698
1/1/2019 0:00,46222,"Indianapolis, IN",,65050,-0.037,0.3023,44.5,-0.1442,-0.1604,78.75,0.0642,0.2209,24,0,0.2,0,,-1,10,0.25,-0.2857,18.5,0.2333,-0.1957,105689,0.0987,0.6135,63,-0.0597,-0.1711,0.4157,0.1273,-0.0182
1/1/2019 0:00,46224,"Indianapolis, IN",,136274.5,-0.0909,0.288,24.5,-0.125,-0.3,48.25,0.0489,-0.0253,10,-0.1667,-0.1667,0,,-1,8,0,0.3333,13.5,0.0385,-0.2895,175846,0.0937,0.6023,38,-0.0732,-0.2963,0.551,0.0867,0.0082
1/1/2019 0:00,46225,"Indianapolis, IN",*,154800,0.2389,,56.5,-0.0583,0.4304,89.25,0.1019,0.4223,8,-0.5,-0.2,0,,-1,18,0.125,1.25,8,-0.2,-0.1579,198809,0.033,0.3032,64.5,-0.0786,0.3163,0.1416,-0.0251,-0.0989
1/1/2019 0:00,46226,"Indianapolis, IN",*,87500,0.0944,0.0431,69.5,0.0072,,43.75,-0.0057,-0.3966,38,0.0556,0.9,2,,,24,1,0.7143,27,0.08,-0.325,165532,0.2861,0.1544,96.5,0.0266,-0.2025,0.3885,0.0262,-0.1053
1/1/2019 0:00,46227,"Indianapolis, IN",*,153750,0.0253,0.0247,58,-0.1471,-0.1888,80.5,0.2015,,22,-0.0833,0.1,0,,-1,14,-0.125,0.1667,28,-0.0345,-0.0175,152497,0.0626,-0.0618,86,-0.1134,-0.14,0.4828,0.0563,0.0842
1/1/2019 0:00,46228,"Indianapolis, IN",,199900,-0.0483,0.1885,34,-0.2766,-0.0145,81.25,0.098,-0.0497,8,0,-0.4286,0,,-1,14,-0.125,2.5,15,0.1538,-0.0323,459466,0.0845,-0.0624,49,-0.1833,-0.02,0.4412,0.1646,-0.0081
1/1/2019 0:00,46229,"Indianapolis, IN",*,158700,0.0633,,34,-0.2766,-0.3818,51.5,0.241,-0.1922,12,-0.5,-0.5,6,,,12,0.5,0.5,25,0.1905,-0.2754,166792,0.0863,0.2463,59,-0.1324,-0.3408,0.7353,0.2885,0.108
1/1/2019 0:00,46231,"Indianapolis, IN",*,180750,0.0788,0.2574,11,-0.0833,-0.3333,38,0.434,,8,1,-0.4286,0,,,4,0,,9.5,0.0556,-0.3214,178935,0.0111,0.168,20.5,-0.0238,-0.3279,0.8636,0.1136,0.0152
1/1/2019 0:00,46234,"Indianapolis, IN",,222472.5,0.0876,0.1572,35,-0.2553,-0.4355,75.5,0.3727,0.0307,16,0.3333,-0.3333,0,,,8,1,-0.5,27,0,0.0588,369048,0.1523,0.4441,62,-0.1622,-0.2914,0.7714,0.197,0.3601
1/1/2019 0:00,46235,"Indianapolis, IN",*,130799.75,-0.1277,,33,-0.1951,,54.25,-0.0805,-0.1842,18,0.125,0.2857,0,,,10,-0.1667,0.25,17,0,-0.3929,150476,0.0964,0.3346,50,-0.1379,-0.2701,0.5152,0.1005,-0.1762
1/1/2019 0:00,46236,"Indianapolis, IN",,350050,0.0147,0.1668,75,-0.1176,-0.1758,91.75,0.1916,0.0762,24,0.5,-0.1429,0,,-1,16,0,-0.1111,23.5,0.0682,-0.3974,486501,0.0502,0.3125,98.5,-0.0794,-0.2423,0.3133,0.0545,-0.1152
1/1/2019 0:00,46237,"Indianapolis, IN",,214950,0.0094,0.0456,73,-0.0395,-0.2843,76,0.1603,0.1343,40,1,0,0,,,26,-0.0714,0.4444,33.5,-0.1625,-0.1519,243825,0.0611,0.1247,106.5,-0.0819,-0.2473,0.4589,-0.0674,0.0716
1/1/2019 0:00,46239,"Indianapolis, IN",*,225950,0.0315,,63,-0.25,,75.5,0.2797,,18,-0.1,-0.5,2,,,22,0.375,0.1,24,0.0435,-0.5429,235656,0.0111,0.0563,87,-0.1869,-0.4369,0.381,0.1071,-0.1338
1/1/2019 0:00,46240,"Indianapolis, IN",*,340775,0.0487,,61.5,-0.0682,,103.75,-0.0978,,24,2,0.7143,0,,,12,0.5,0.2,9,0.125,-0.1429,519970,0.097,0.0189,70.5,-0.0473,0.093,0.1463,0.0251,-0.0481
1/1/2019 0:00,46241,"Indianapolis, IN",,72300,-0.0034,0.014,40.5,-0.19,-0.2136,59.75,0.149,-0.2086,16,-0.2,0.3333,0,,,22,1.75,2.6667,15.5,0.0333,-0.0606,87929,-0.0206,0.0361,56,-0.1385,-0.1765,0.3827,0.0827,0.0623
1/1/2019 0:00,46250,"Indianapolis, IN",,343875,0.3622,0.2207,27.5,-0.1406,-0.0179,97,0.3379,0.1445,16,1,0.1429,0,,,2,-0.8333,-0.75,13.5,-0.2895,-0.25,436097,0.1161,-0.0517,41,-0.1961,-0.1087,0.4909,-0.1028,-0.1519
1/1/2019 0:00,46254,"Indianapolis, IN",*,147500,-0.0163,0.3604,34,-0.0556,,36,-0.191,,22,-0.2143,-0.0833,0,,,6,-0.25,-0.25,19,-0.1364,-0.4571,195371,-0.0364,0.4818,53,-0.0862,-0.3943,0.5588,-0.0523,-0.1078
1/1/2019 0:00,46256,"Indianapolis, IN",,293775,-0.0206,-0.0189,49.5,-0.2929,-0.1951,84,0.0633,-0.0968,16,0,-0.2727,2,,,14,-0.3,0,18.5,0.0882,-0.26,431480,0.0127,0.0271,68,-0.2184,-0.2139,0.3737,0.1309,-0.0328
1/1/2019 0:00,46259,"Indianapolis, IN",*,299683,0.0565,0.0423,41,-0.18,-0.0682,103,0.1075,,8,0,0.3333,0,,,4,-0.75,-0.6667,5,-0.375,-0.4444,352055,0.0186,0.0657,46,-0.2069,-0.1321,0.122,-0.038,-0.0826
1/1/2019 0:00,46260,"Indianapolis, IN",,293000,0.0105,0.1722,81,-0.1818,-0.0061,88,0.1733,0.1175,18,-0.25,-0.1818,2,,,20,0,0,20,0.3333,-0.2,412317,0.0529,0.1388,101,-0.114,-0.0516,0.2469,0.0954,-0.0598
1/1/2019 0:00,46268,"Indianapolis, IN",,169800,0.0366,0.2724,30.5,-0.1029,-0.1408,49.75,0.3092,-0.1639,18,-0.1,0.2857,0,,,4,-0.5,-0.6667,18.5,-0.0263,-0.1591,162512,0.0165,0.2426,49,-0.0755,-0.1478,0.6066,0.0477,-0.0132
1/1/2019 0:00,46278,"Indianapolis, IN",,445550,-0.0098,0.3921,25,-0.2188,-0.4444,75.5,-0.2011,-0.2011,10,0.25,0,0,,,6,,-0.25,7,-0.125,-0.4815,527339,0.0518,0.1562,32,-0.2,-0.453,0.28,0.03,-0.02
1/1/2019 0:00,46280,"Indianapolis, IN",,328517.5,0.1529,0.0796,16,-0.1111,-0.1111,83.75,0.373,-0.2263,8,,0,0,,,6,,,4.5,0.125,-0.5909,358354,0.0847,0.1761,20.5,-0.0682,-0.2931,0.2813,0.059,-0.3299
1/1/2019 0:00,46303,"Cedar Lake, IN",,244975,0.0234,-0.0134,93,-0.0882,-0.1948,69.25,-0.0382,-0.2786,32,0.6,0.6,2,,0,24,1,1,0,,,295820,0.0586,0.0664,93,-0.0882,-0.1948,0,0,0
1/1/2019 0:00,46304,"Chesterton, IN",,261196.75,0.0883,-0.0177,136.5,-0.102,0.1617,102.25,0.1959,-0.0726,24,0,0,2,,,28,-0.125,0.4,0,,-1,371194,0.0232,0.0433,136.5,-0.102,0.1568,0,0,-0.0043
1/1/2019 0:00,46307,"Crown Point, IN",,263625,-0.0368,0.0967,282.5,-0.0768,-0.1542,73.25,0.0174,-0.0518,100,0.3889,0.087,8,,1,112,0.2727,0.8065,0,,-1,327728,-0.0277,0.1061,282.5,-0.0768,-0.1617,0,0,-0.009
1/1/2019 0:00,46310,"Demotte, IN",,202200,0.0113,0.0724,48,-0.1579,-0.2195,82,0.2813,-0.1961,12,2,-0.1429,0,,,6,0.5,-0.4,0,,,228168,-0.004,0.0272,48,-0.1579,-0.2195,0,0,0
1/1/2019 0:00,46311,"Dyer, IN",*,284999.5,-0.0171,,94.5,-0.0357,,56,-0.0427,,28,0,0.5556,0,,,28,0.75,3.6667,1,0,,342022,-0.0222,0.0286,95.5,-0.0354,0.5403,0.0106,0.0004,0.0106
1/1/2019 0:00,46312,"East Chicago, IN",*,82500,-0.03,,20,0.0526,0.1429,51,0.3784,-0.3267,6,0.5,2,0,,,0,-1,,0,,,88936,-0.0865,0.6064,20,0.0526,0.1429,0,0,0
1/1/2019 0:00,46319,"Griffith, IN",*,154675,-0.0479,-0.0479,34.5,-0.0143,-0.1977,71.5,0.3241,,14,0.75,-0.3636,0,,,10,1.5,0,0,,,162278,-0.0497,-0.0331,34.5,-0.0143,-0.1977,0,0,0
1/1/2019 0:00,46320,"Hammond, IN",*,97475,0.1461,,37,-0.0976,0.85,80,0.2121,0.1189,4,-0.5,-0.3333,0,,,0,,,1,,,102233,0.1005,0.5367,38,-0.0732,0.9,0.027,0.027,0.027
1/1/2019 0:00,46321,"Munster, IN",,244250,0.0179,-0.0423,90,-0.0426,0.1538,67.5,0.2736,0.1842,30,0.875,-0.0625,0,,,22,0.375,0.5714,1,0,,322072,-0.0021,0.1095,91,-0.0421,0.1667,0.0111,0.0005,0.0111
1/1/2019 0:00,46322,"Highland, IN",,166000,-0.0087,0.0114,49.5,-0.1466,-0.0294,47.25,-0.1085,0.0161,26,0.625,0,0,,,14,0.1667,0.1667,1,,-0.5,178211,-0.0246,0.0069,50.5,-0.1293,-0.0472,0.0202,0.0202,-0.019
1/1/2019 0:00,46323,"Hammond, IN",*,108600,0.0348,,55,0.0185,,44,-0.1373,,22,0.1,0.2222,0,,,6,-0.5,-0.25,0,-1,,110529,0.0447,0.077,55,0,0.1458,0,-0.0185,0
1/1/2019 0:00,46324,"Hammond, IN",*,111800,0.0653,,61.5,-0.0081,,53,0.0495,,26,0.0833,0.3,2,,,18,3.5,0.5,0,,,117425,0.0154,0.1193,61.5,-0.0081,0.1284,0,0,0
1/1/2019 0:00,46327,"Hammond, IN",,83000,0.0061,0.1981,19,-0.2083,-0.05,65.5,0.5595,-0.1603,2,-0.5,-0.5,0,,,4,0,,0,,,85685,-0.0077,0.1331,19,-0.2083,-0.05,0,0,0
1/1/2019 0:00,46341,"Hebron, IN",*,170000,0.0003,,29,0.16,,95.75,0.3299,,6,0.5,-0.25,0,,,4,,0,0,,,192609,0.0083,-0.4078,29,0.16,0.1373,0,0,0
1/1/2019 0:00,46342,"Hobart, IN",,138975,-0.007,0.0672,100.5,-0.0694,-0.25,74,0.2131,0.0571,26,-0.1875,-0.2778,0,,,24,-0.25,0.3333,0,,,162734,0.0077,0.0905,100.5,-0.0694,-0.25,0,0,0
1/1/2019 0:00,46347,"Kouts, IN",*,241225,0.049,0.1926,11.5,-0.0417,,80.5,0.2778,0.2015,2,-0.5,-0.5,0,,,0,,-1,0,,-1,254030,0.0403,0.1786,11.5,-0.0417,-0.425,0,0,-0.0526
1/1/2019 0:00,46349,"Lake Village, IN",*,220049,0,,14,-0.125,0.037,83.75,0.1632,0.2226,0,-1,-1,0,,,0,,,0,-1,,211700,0.0083,0.4607,14,-0.1765,0.037,0,-0.0625,0
1/1/2019 0:00,46350,"La Porte, IN",,189950,0.1177,0.0402,154,-0.1585,-0.0464,80.75,0.1875,-0.1028,42,0.5,0,0,,,26,0.3,0.625,0,,,300140,0.0778,0.2144,154,-0.1585,-0.0464,0,0,0
1/1/2019 0:00,46356,"Lowell, IN",*,235118.75,0.0003,,132,-0.1429,,101.75,0.2409,,24,1,0.3333,0,-1,-1,22,-0.0833,0,1,0,-0.6,248680,0.0038,0.0427,133,-0.1419,0.1616,0.0076,0.0011,-0.0147
1/1/2019 0:00,46360,"Michigan City, IN",*,221025,-0.0475,0.0047,186,-0.1226,,97,0.3108,-0.0152,30,-0.25,-0.0625,0,,,28,-0.125,0.75,1,,,366857,-0.0321,-0.0336,187,-0.1179,0.0655,0.0054,0.0054,0.0054
1/1/2019 0:00,46366,"North Judson, IN",,124975,0.1367,0.2139,29.5,0.1346,0.0351,98.5,0.0591,-0.2364,4,0,1,0,,,6,,,0,,,136966,0.0442,0.1919,29.5,0.1346,0.0351,0,0,0
1/1/2019 0:00,46368,"Portage, IN",,179025,-0.0051,-0.0054,100.5,0.0152,-0.3021,66.25,-0.0603,-0.2429,44,1.2,0.1,0,,,26,0.625,-0.2778,4,-0.4286,1.6667,215686,-0.0109,-0.066,104.5,-0.0142,-0.2818,0.0398,-0.0309,0.0294
1/1/2019 0:00,46371,"Rolling Prairie, IN",,284500,0.3681,0.1673,14,-0.0667,0,92.5,0.4919,-0.5375,0,,,0,,,0,,,0,,,272948,0.0708,0.0187,14,-0.0667,0,0,0,0
1/1/2019 0:00,46373,"Saint John, IN",,387781,0.022,0.0711,114,-0.0339,0.0459,74.5,0.0719,-0.1968,44,2.6667,0.5714,0,,-1,20,0.25,-0.1667,0,,,426103,0.0286,0.0566,114,-0.0339,0.0459,0,0,0
1/1/2019 0:00,46375,"Schererville, IN",*,261225,0.0246,-0.0194,64.5,-0.2037,-0.1783,68.25,0.4219,,22,0.1,-0.3125,0,,,14,0.1667,-0.125,0.5,-0.5,-0.5,295241,0.0212,-0.0217,65,-0.2073,-0.1824,0.0078,-0.0046,-0.005
1/1/2019 0:00,46383,"Valparaiso, IN",*,252000,0.01,,138.5,-0.1344,-0.0736,88.5,0.1645,-0.0969,42,0.5,0.6154,0,,,32,0.1429,-0.1111,1,0,0,320691,0.0117,0.0186,139.5,-0.1335,-0.0731,0.0072,0.001,0.0005
1/1/2019 0:00,46385,"Valparaiso, IN",,298725,-0.0041,0.0434,181.5,-0.0027,-0.0833,79.5,-0.0063,-0.1311,62,2.1,0.55,2,,,46,0.9167,0.6429,3,0,2,363123,-0.0169,0.0528,184.5,-0.0027,-0.0729,0.0165,0,0.0115
1/1/2019 0:00,46391,"Westville, IN",*,208512.5,-0.0833,,25,0.1364,,94.5,0.1595,,8,,1,0,,,4,,1,0,,,241191,-0.0524,-0.0694,25,0.1364,0.3889,0,0,0
1/1/2019 0:00,46392,"Wheatfield, IN",,188450,-0.0578,-0.0575,26,-0.1613,-0.2239,96.75,-0.1938,-0.1021,4,0,-0.5,0,,,8,1,0,0,,,230227,-0.0779,-0.128,26,-0.1613,-0.2239,0,0,0
1/1/2019 0:00,46394,"Whiting, IN",*,159950,0.0667,,19,0.1176,,54.25,-0.4349,,4,0,0,0,,,4,,,0,,-1,197984,0.0388,0.6298,19,0.1176,1.375,0,0,-0.1429
1/1/2019 0:00,46403,"Gary, IN",,121250,-0.0296,0.2158,33,0.1786,-0.175,40,-0.403,-0.322,16,3,1,0,,,2,,0,0,,,162293,-0.0328,0.4904,33,0.1786,-0.175,0,0,0
1/1/2019 0:00,46404,"Gary, IN",,45200,0.1443,-0.0216,26.5,-0.2429,-0.5656,74,-0.0976,0.1298,6,0.5,-0.5714,0,,,6,,-0.25,0,,,60013,0.1143,-0.7147,26.5,-0.2429,-0.5656,0,0,0
1/1/2019 0:00,46405,"Lake Station, IN",,79474.5,0.0604,0.1765,48.5,-0.0673,0.1149,77,0.1493,0.1667,4,-0.5,-0.7143,0,,,12,-0.4,-0.1429,0,,,91884,0.0409,0.2147,48.5,-0.0673,0.1149,0,0,0
1/1/2019 0:00,46406,"Gary, IN",*,47450,0.2341,,15.5,-0.1842,0.0333,68,0.0968,-0.2273,6,0.5,0,0,,,0,,-1,0,,-1,45625,-0.0233,0.4419,15.5,-0.1842,-0.0313,0,0,-0.0667
1/1/2019 0:00,46407,"Gary, IN",*,27425,0.033,0.0579,19,-0.05,,130,0.1504,0.3333,4,,0,0,,,2,,-0.5,1,0,,28524,-0.0406,-0.12,20,-0.0476,-0.3103,0.0526,0.0026,0.0526
1/1/2019 0:00,46408,"Gary, IN",,60025,0.02,0.0531,28.5,-0.1857,-0.1857,81.5,0.1727,-0.2107,6,0.5,-0.25,0,,,6,-0.7,0,0,,,72498,0.0229,0.219,28.5,-0.1857,-0.1857,0,0,0
1/1/2019 0:00,46409,"Gary, IN",,26525,-0.0709,0.2908,25,0.087,-0.0385,85,-0.2975,-0.0608,4,-0.5,-0.3333,2,,,4,,0,0,,,34960,-0.0339,0.3651,25,0.087,-0.0385,0,0,0
1/1/2019 0:00,46410,"Merrillville, IN",,159950,0,0.1588,138.5,-0.1234,-0.1555,64.5,0.1835,-0.1623,40,0.1111,0.0526,4,,0,40,0.1111,-0.1667,0,,,169319,-0.01,0.1015,138.5,-0.1234,-0.1555,0,0,0
1/1/2019 0:00,46501,"Argos, IN",*,124350,0.045,,11.5,0.0455,,82.25,0.4955,,2,-0.5,0,0,,,6,,,0,,,131522,0.0262,-0.0028,11.5,0.0455,0.7692,0,0,0
1/1/2019 0:00,46506,"Bremen, IN",,186300,0.0068,0.0561,13.5,-0.1563,-0.2286,99,-0.1429,-0.2385,2,-0.5,0,0,,,0,-1,-1,1,,,224501,-0.0151,0.0743,14.5,-0.0938,-0.1714,0.0741,0.0741,0.0741
1/1/2019 0:00,46507,"Bristol, IN",*,297500,0,,31,-0.1143,,94.5,-0.1409,,10,1.5,4,0,,,2,-0.5,-0.5,0,,,315204,0.0038,-0.1038,31,-0.1143,1.2143,0,0,0
1/1/2019 0:00,46511,"Culver, IN",,253114.5,-0.004,0.0803,55,-0.0833,0.068,198.5,0.0847,0.3189,4,0,1,0,,,0,-1,,0,,,383899,0.0266,-0.0383,55,-0.0833,0.068,0,0,0
1/1/2019 0:00,46514,"Elkhart, IN",*,174950,0,,115,-0.0873,,77.5,0.1923,,32,0,0.6,2,,0,38,0.9,1.7143,0,,-1,226443,-0.0754,-0.0306,115,-0.0873,0.0599,0,0,-0.0046
1/1/2019 0:00,46516,"Elkhart, IN",,95050,-0.1731,0.1952,77.5,-0.0988,-0.104,101.75,0.2259,0.109,18,0.125,0,0,,,12,-0.25,0.2,0,,,146727,-0.0572,0.2739,77.5,-0.0988,-0.104,0,0,0
1/1/2019 0:00,46517,"Elkhart, IN",,187450,0.1357,0.1279,26,-0.037,0.04,65,0.2745,-0.4023,10,0.25,1.5,0,,,6,0.5,,0,,,247980,0.1028,0.0097,26,-0.037,0.04,0,0,0
1/1/2019 0:00,46526,"Goshen, IN",,168275,-0.0649,0.0049,29.5,-0.2027,0.1132,50,0.3514,-0.2982,12,-0.25,1,0,,,6,0.5,0.5,0,,-1,194826,-0.0284,0.0966,29.5,-0.2027,0.0727,0,0,-0.0377
1/1/2019 0:00,46528,"Goshen, IN",,243700,0.0834,0.3248,30.5,-0.1757,-0.1408,75,0.3761,0.0601,6,-0.5,-0.25,0,,,4,0,-0.7143,0,,,263855,0.0899,-0.0186,30.5,-0.1757,-0.1408,0,0,0
1/1/2019 0:00,46530,"Granger, IN",*,330050,0.0154,,88,-0.1373,,72,0,,42,1.625,1.3333,0,,,12,0,0,0,,,409549,-0.0072,0.0712,88,-0.1373,0.2847,0,0,0
1/1/2019 0:00,46534,"Knox, IN",,144450,-0.0367,0.0322,68,0.0462,-0.1447,96.5,0.2215,-0.2476,28,2.5,0.75,0,,,4,0,1,0,,,194931,-0.06,0.188,68,0.0462,-0.1447,0,0,0
1/1/2019 0:00,46538,"Leesburg, IN",,269500,-0.2279,-0.2312,25,-0.1071,-0.0385,198,0.1,0.6851,4,0,0,0,,,0,,-1,0,,,405126,-0.1443,0.0438,25,-0.1071,-0.0385,0,0,0
1/1/2019 0:00,46540,"Middlebury, IN",,329950,-0.0681,0.0192,22,-0.0435,-0.1698,115.5,0.2419,0.155,4,0,1,0,,,0,-1,,0,,,378255,-0.0058,-0.0695,22,-0.0435,-0.1698,0,0,0
1/1/2019 0:00,46544,"Mishawaka, IN",,98400,-0.1253,-0.0511,68,-0.1169,-0.1447,59,0.1346,-0.2387,24,0.2,0.3333,0,,,14,0.1667,-0.4167,0,,,140225,-0.0643,0.0315,68,-0.1169,-0.1447,0,0,0
1/1/2019 0:00,46545,"Mishawaka, IN",,125700,-0.1864,-0.1146,30,-0.1429,-0.3103,59.5,0.266,-0.3444,8,-0.3333,-0.2,0,,,10,0.25,0.6667,0,,,228039,0.0002,-0.0059,30,-0.1429,-0.3103,0,0,0
1/1/2019 0:00,46552,"New Carlisle, IN",,193637.5,-0.1196,-0.1037,34.5,-0.1977,-0.0548,50,-0.4475,-0.4565,16,0.3333,3,0,,,10,1.5,0.6667,0,,,245708,-0.0061,-0.1976,34.5,-0.1977,-0.0548,0,0,0
