Month,CountyFIPS,CountyName,Nielsen Rank,Footnote,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
1/1/2019 0:00,5131,"Sebastian, AR",483,,159225,0.0074,-0.0025,666.5,-0.041,0.109,98,0.0595,-0.0439,176,0.4194,0.5439,0,-1,-1,104,0.8571,0.1818,1,,-0.6667,247263,-0.0069,-0.0457,667.5,-0.0396,0.1051,0.0015,0.0015,-0.0035
1/1/2019 0:00,13097,"Douglas, GA",484,,230215,-0.0206,0.0883,944,-0.0387,0.1477,66,-0.0704,-0.0833,440,0.6667,0.4379,30,0.875,-0.375,214,-0.0776,0.2159,460,0.0022,0.6547,280753,-0.0062,-0.0191,1404,-0.0257,0.2758,0.4873,0.0199,0.1493
1/1/2019 0:00,22015,"Bossier, LA",485,,247479.75,-0.0012,0.0937,650.5,-0.0189,0.045,87.5,0.1006,0.0802,164,0.0513,0.038,6,,2,128,0.6,0.0847,9,0.125,-0.3333,281892,0.0002,0.0839,659.5,-0.0171,0.0369,0.0138,0.0018,-0.0079
1/1/2019 0:00,44009,"Washington, RI",486,,487025,0.0252,0.0716,734,-0.0721,0.0397,95,0.0674,-0.1949,154,0.2031,0.0694,0,,-1,54,-0.2059,-0.0357,162.5,0.022,-0.0469,753782,0.0035,-0.0212,896.5,-0.0563,0.0228,0.2214,0.0204,-0.0201
1/1/2019 0:00,37191,"Wayne, NC",487,,179075,-0.0049,0.0338,375,-0.0764,-0.23,104,0,0.0452,104,1,0,2,,,50,0.1364,0.087,4,3,0.1429,187572,-0.0055,0.0416,379,-0.0688,-0.2273,0.0107,0.0082,0.0035
1/1/2019 0:00,48091,"Comal, TX",488,,333468.5,-0.0191,-0.0224,1909,-0.0305,0.1057,86,0.0118,-0.0115,578,0.6056,0.1844,182,0.9783,0.0225,488,0.3708,0.4788,604.5,-0.0642,0.1911,411468,-0.0158,-0.0242,2513.5,-0.0388,0.1251,0.3167,-0.0114,0.0227
1/1/2019 0:00,4003,"Cochise, AZ",489,,190800,0.0093,0.1122,682.5,-0.0401,-0.1999,106,-0.0742,0.0047,162,0.2656,-0.1099,2,-0.5,-0.8,110,-0.0517,0,58.5,-0.1522,0.2188,240073,-0.0196,0.0879,741,-0.05,-0.1776,0.0857,-0.0113,0.0294
1/1/2019 0:00,30063,"Missoula, MT",490,,377450,-0.0066,-0.0004,619,-0.0843,0.0123,121,0.1204,0.0189,130,1.0313,0.3,0,,-1,58,0.3182,0.6111,0.5,-0.5,-0.8333,549979,0.0121,0.0343,619.5,-0.0849,0.0081,0.0008,-0.0007,-0.0041
1/1/2019 0:00,22105,"Tangipahoa, LA",491,,183750,-0.0223,-0.043,666.5,0.0038,0.3133,94.5,0.1595,0.2077,136,0.0303,0.0149,26,5.5,3.3333,110,0.4474,0.2222,180,0.0056,0.0198,234500,-0.0085,-0.0049,846.5,0.0042,0.2376,0.2701,0.0005,-0.0777
1/1/2019 0:00,33017,"Strafford, NH",492,,295800,0.0202,0.0755,421,-0.1004,-0.0475,90.5,0.0284,0.0838,88,0.5714,-0.2542,0,,-1,42,-0.125,-0.0455,0,,-1,358274,-0.0197,0.0115,421,-0.1004,-0.0507,0,0,-0.0034
1/1/2019 0:00,47189,"Wilson, TN",493,,379950,-0.013,0.0221,881,-0.0211,0.3918,46.5,0.0109,0.069,412,0.6349,0.3919,42,1.1,1.1,202,0.2949,1.2444,0,,,415181,0.0009,0.0338,881,-0.0211,0.3918,0,0,0
1/1/2019 0:00,4005,"Coconino, AZ",494,,451800,-0.0285,-0.0448,625.5,-0.0895,0.1362,125.5,0.0458,0.2126,108,0.4211,-0.194,10,,4,74,0.3214,0.48,71.5,-0.0338,-0.1966,628627,-0.0247,-0.0029,697,-0.0841,0.0899,0.1143,0.0066,-0.0474
1/1/2019 0:00,48181,"Grayson, TX",495,,236775,0.0076,-0.0079,576,-0.1042,0.1272,81,0.1329,0.0946,166,0.1216,0.0779,4,-0.5,,128,-0.0588,0.4222,115.5,-0.0906,-0.2143,324405,-0.0192,0.0041,691.5,-0.1019,0.0509,0.2005,0.003,-0.0872
1/1/2019 0:00,37155,"Robeson, NC",496,,125500,-0.0122,-0.0328,280,-0.0411,0.0626,140.75,0.0426,0.2623,56,0.5556,0.12,0,,,32,0.6,0.2308,71.5,0.1172,0.126,166289,-0.0071,0.0736,351.5,-0.0126,0.0749,0.2554,0.0362,0.0144
1/1/2019 0:00,55063,"La Crosse, WI",497,,262475,0.052,0.154,192,-0.176,-0.2,73,0.058,0.1019,74,1.0556,-0.2745,0,,,30,0.5,-0.1667,2,0,,345386,0.032,0.2648,194,-0.1745,-0.1917,0.0104,0.0018,0.0104
1/1/2019 0:00,53057,"Skagit, WA",498,,442525,-0.0046,0.1083,344,-0.1202,0.1563,95.5,0.1506,-0.0637,92,0.0455,-0.1786,2,,-0.8333,84,0.75,0.9091,80,-0.0909,-0.0857,645711,0.04,0.0326,424,-0.1148,0.1013,0.2326,0.0075,-0.0616
1/1/2019 0:00,39139,"Richland, OH",499,,114250,-0.007,0.0477,285,-0.1038,-0.1176,74,0.0882,-0.039,86,-0.0227,-0.0227,2,,-0.5,40,0.1111,-0.4286,11,-0.5769,-0.6393,158951,0.0055,0.0898,296,-0.1395,-0.1627,0.0386,-0.0432,-0.0558
1/1/2019 0:00,37089,"Henderson, NC",500,,382550,0.0068,0.1573,601.5,-0.1193,-0.3705,116.5,0.1535,0.6525,102,0.5,-0.427,4,0,-0.3333,122,0.525,0.2449,166,-0.1487,-0.0349,521310,0.0201,0.1553,767.5,-0.1259,-0.3193,0.276,-0.0095,0.096
1/1/2019 0:00,27171,"Wright, MN",501,,299950,0.0033,0.0018,405.5,-0.0481,0.242,77.75,0.0799,-0.0342,132,0.1786,-0.1852,10,,-0.4444,32,-0.4286,-0.3846,133,-0.1582,-0.0764,348819,-0.017,-0.0371,538.5,-0.0779,0.1445,0.328,-0.0429,-0.1131
1/1/2019 0:00,21227,"Warren, KY",502,,264999.75,0.0002,0.0865,561,-0.1095,0.2897,89,0,-0.0404,170,0.8478,0.7347,6,0.5,2,90,1.8125,1.0455,150.5,-0.0414,-0.029,319440,0.0068,-0.0089,711.5,-0.0959,0.2059,0.2683,0.0191,-0.0881
1/1/2019 0:00,42081,"Lycoming, PA",503,,160000,-0.0187,-0.0241,382,-0.0817,-0.0672,93.25,0.0843,-0.1346,78,0.3,0.2188,0,,,52,-0.1875,-0.1333,2,-0.7143,0,198127,-0.0245,0.021,384,-0.0922,-0.0668,0.0052,-0.0116,0.0004
1/1/2019 0:00,20045,"Douglas, KS",504,,325025,0.0568,0.121,342.5,-0.1564,0.096,83,0.1216,-0.0119,106,0.5588,0.0392,0,,,38,0.1875,0.5833,0,,,351237,0.0024,0.0635,342.5,-0.1564,0.096,0,0,0
1/1/2019 0:00,1103,"Morgan, AL",505,,189500,-0.0024,0.0681,382,-0.0305,-0.1846,105.5,0.0498,-0.0365,80,0.25,-0.1667,12,2,2,82,0.5769,0.1714,0,,,227681,-0.0111,0.063,382,-0.0305,-0.1846,0,0,0
1/1/2019 0:00,55117,"Sheboygan, WI",506,,199950,-0.0294,0,356,-0.0777,-0.0273,90.5,0.1456,-0.0718,94,0.5667,0.3429,0,,,28,-0.5,-0.2632,1,0,,276289,-0.0085,0.068,357,-0.0775,-0.0246,0.0028,0.0002,0.0028
1/1/2019 0:00,21015,"Boone, KY",507,,257500,0.0018,-0.006,333.5,-0.1011,-0.0645,69.5,0.1393,-0.0211,124,0.1071,-0.1389,2,,0,100,0.5625,0.1905,185,-0.1704,-0.1375,317162,0.0336,0.0298,518.5,-0.1271,-0.0919,0.5547,-0.0464,-0.047
1/1/2019 0:00,41043,"Linn, OR",508,,310049.75,0.0333,0.0568,539,-0.0956,-0.125,72,-0.0069,-0.0368,190,0.6379,0.044,2,-0.5,-0.8333,84,-0.125,0,1,,-0.5,395686,0.0433,0.1469,540,-0.094,-0.1262,0.0019,0.0019,-0.0014
1/1/2019 0:00,34019,"Hunterdon, NJ",509,,465108.25,-0.0137,0.034,817,-0.0737,0.0701,94.75,0.0646,-0.0429,246,1.05,0.2947,4,,,142,0.1833,0.2679,0,,,618587,-0.0124,0.0404,817,-0.0737,0.0701,0,0,0
1/1/2019 0:00,48183,"Gregg, TX",510,,199950,0.0045,0.0264,705,-0.0736,-0.1938,96.75,-0.0026,-0.1904,168,0.6154,0.1507,6,,2,122,0.7941,-0.1644,14.5,-0.0333,-0.1212,276167,0.0124,0.0403,719.5,-0.0728,-0.1925,0.0206,0.0009,0.0017
1/1/2019 0:00,37085,"Harnett, NC",511,,218850,0.0239,0.1703,695.5,-0.0163,-0.2436,85.75,-0.0144,-0.1872,182,0.3,0.046,14,0.75,-0.4167,116,0.9333,-0.0169,138,0.0222,0.122,229362,-0.0005,0.1548,833.5,-0.0101,-0.2005,0.1984,0.0075,0.0647
1/1/2019 0:00,13059,"Clarke, GA",512,*,241025,0.0482,0.0784,509,-0.1269,0.1893,104,0.1183,0.3419,220,1.037,0.5068,6,0.5,0,66,0.1,0.2692,179.5,0.1887,2.0948,318646,0.0284,0.1262,688.5,-0.062,0.4167,0.3527,0.0936,0.2171
1/1/2019 0:00,18019,"Clark, IN",513,,244200,-0.0175,0.0503,412.5,-0.0833,-0.0407,70.5,0.175,0.0108,146,0.1406,-0.0988,2,-0.5,-0.5,80,-0.1304,0.1765,12.5,0.0417,1.0833,260733,-0.0122,0.008,425,-0.0801,-0.0252,0.0303,0.0036,0.0163
1/1/2019 0:00,48367,"Parker, TX",514,,331463.25,0.0207,0.0593,514,-0.062,-0.1273,70.5,0.0144,-0.1132,194,0.7321,0.0659,8,1,-0.5556,98,0.4412,-0.1695,87.5,-0.2647,-0.2424,367740,0.0288,0.0312,601.5,-0.0982,-0.1462,0.1702,-0.0469,-0.0259
1/1/2019 0:00,51179,"Stafford, VA",515,,395022.5,0.0233,0.0498,613.5,-0.1261,-0.03,78.75,0.1331,0.0862,178,0.1125,-0.1604,22,0.375,-0.5,76,-0.24,-0.2245,1,0,0,422111,0.0045,0.0659,614.5,-0.1259,-0.03,0.0016,0.0002,0
1/1/2019 0:00,45077,"Pickens, SC",516,,239995,0.0002,-0.0398,787.5,-0.0349,0.0613,98,0.1011,0.1915,186,0.6034,-0.1058,6,0.5,-0.75,98,0.1667,0.0426,108,-0.1818,1.5116,403435,0.0085,-0.0193,895.5,-0.0554,0.1408,0.1371,-0.0246,0.0792
1/1/2019 0:00,5045,"Faulkner, AR",517,,184700,0.0258,0.0557,365.5,-0.0953,-0.0616,94.5,0.125,0.1085,106,1.0385,0,6,,0.5,66,0.65,0.1786,0,,,241538,0.0413,0.0561,365.5,-0.0953,-0.0616,0,0,0
1/1/2019 0:00,46103,"Pennington, SD",518,,267025,-0.0108,0.1073,603.5,-0.0297,-0.0694,72.5,0.0284,0.0069,214,0.6212,0.2159,4,0,-0.3333,70,0.75,-0.0278,0,,,335893,-0.0216,0.0259,603.5,-0.0297,-0.0694,0,0,0
1/1/2019 0:00,18035,"Delaware, IN",519,,77750,-0.0275,0.0958,466.5,-0.048,-0.0011,96,0.1163,0.0213,70,-0.1667,-0.3269,0,,-1,70,0.3462,0.0294,9.5,0.1875,-0.6481,127220,-0.0244,0.2025,476,-0.0442,-0.0364,0.0204,0.004,-0.0375
1/1/2019 0:00,36075,"Oswego, NY",520,,122350,-0.0105,0.2241,401.5,-0.1347,-0.1384,102.75,0.0379,-0.0486,66,-0.1316,-0.1081,2,,-0.5,46,0.4375,-0.3235,4,-0.4286,0,152765,0.0084,0.1575,405.5,-0.1391,-0.1372,0.01,-0.0051,0.0014
1/1/2019 0:00,5125,"Saline, AR",521,,181275,0.0074,-0.0087,533,-0.0362,0.1151,77,0.0548,0.0476,176,0.6296,0.4667,6,0.5,0,84,0,0.3548,0,,,239816,0.0056,0.0593,533,-0.0362,0.1151,0,0,0
1/1/2019 0:00,40031,"Comanche, OK",522,,117050,-0.0168,0.0402,674.5,-0.0897,-0.1308,99.75,0.05,0.0179,126,0.05,-0.2674,2,-0.5,0,118,0.5526,0,0,,,144188,-0.0008,0.0466,674.5,-0.0897,-0.1308,0,0,0
1/1/2019 0:00,42085,"Mercer, PA",523,,126050,-0.03,0.0502,483.5,0.0031,-0.0435,119.25,0.037,-0.0792,80,0.6667,0.3333,0,,,60,0.0714,0.25,23.5,-0.06,0.119,177089,-0.0382,0.0695,507,0,-0.037,0.0486,-0.0033,0.0071
1/1/2019 0:00,48451,"Tom Green, TX",524,,215975,-0.0181,0.1002,425.5,-0.0012,-0.2354,86,0.0361,-0.1088,142,0.775,-0.0139,4,,-0.3333,96,0.4118,-0.25,34.5,0.4375,1.4643,285497,-0.0447,0.0492,460,0.0222,-0.1937,0.0811,0.0247,0.0559
1/1/2019 0:00,1015,"Calhoun, AL",525,,124725,-0.0402,-0.0239,539,-0.0218,-0.0602,115.5,-0.0043,0.1159,88,-0.1538,-0.3125,0,,-1,66,0.2692,-0.0833,3,0.5,,164350,-0.0211,0.0497,542,-0.0199,-0.0549,0.0056,0.0019,0.0056
1/1/2019 0:00,29097,"Jasper, MO",526,,152450,0.0076,0.0885,765.5,-0.1211,-0.2185,75,0.1029,-0.0066,196,0,-0.2283,2,,0,94,0.0217,-0.3188,3.5,0.75,-0.9703,192334,-0.013,0.0258,769,-0.1191,-0.2993,0.0046,0.0023,-0.1159
1/1/2019 0:00,41019,"Douglas, OR",527,,299500,0.0108,0.0292,474,-0.0247,0.2138,101.25,0.1376,0.0946,134,0.34,0.0152,8,1,0,100,0.1905,0.4706,0,,-1,459232,-0.0046,0.0722,474,-0.0247,0.2076,0,0,-0.0051
1/1/2019 0:00,36045,"Jefferson, NY",528,,159950,0,0.0778,1499.5,-0.0829,0.8604,140.25,0.1131,0.0018,196,0.3243,1.1304,0,,,160,0.3333,0.5094,1.5,-0.25,0,219380,-0.0011,-0.0619,1501,-0.0831,0.8588,0.001,-0.0002,-0.0009
1/1/2019 0:00,6039,"Madera, CA",529,,328550,0.0108,0.0108,821.5,-0.0696,0.2261,80.5,0.1838,0.0031,210,0.3816,0.05,14,,0,118,-0.2027,-0.0484,130.5,0.0195,1.1393,402763,-0.0051,-0.0379,952,-0.0584,0.3023,0.1589,0.0139,0.0678
1/1/2019 0:00,17115,"Macon, IL",530,,93900,0.0091,0.0439,480.5,-0.0742,-0.2084,116.75,0.081,0.0021,78,0.5,-0.25,0,-1,-1,76,0.1875,-0.2963,1,-0.5,0,136746,0.0204,0.1756,481.5,-0.0758,-0.2081,0.0021,-0.0018,0.0004
1/1/2019 0:00,26045,"Eaton, MI",531,*,176000,0.006,0.067,335.5,-0.124,-0.0275,79,0.0972,0.0464,96,0.4118,-0.0769,0,,-1,72,1,0.3333,73.5,-0.2423,28.4,203681,-0.0003,0.0151,409,-0.1479,0.177,0.2191,-0.0342,0.2118
1/1/2019 0:00,36069,"Ontario, NY",532,,272910.75,-0.0074,0.0508,400.5,-0.1,0.0126,80.5,0.019,0.0805,120,0.4286,-0.0625,10,,1.5,46,0.15,0.5333,1,0,,320476,0.0195,0.0645,401.5,-0.0998,0.0152,0.0025,0.0002,0.0025
1/1/2019 0:00,51177,"Spotsylvania, VA",533,,330275,0.004,-0.0055,502.5,-0.0429,-0.0374,73,0.058,-0.0201,156,0.1143,-0.1522,12,0,-0.6,76,0.2667,0,0.5,-0.8333,-0.75,358731,0.0249,-0.0087,503,-0.0473,-0.0401,0.001,-0.0047,-0.0028
1/1/2019 0:00,23001,"Androscoggin, ME",534,,186250,-0.0174,-0.0197,291,-0.0963,-0.0119,114,0.2,-0.0339,54,0.125,-0.0357,0,-1,-1,46,-0.0417,0.0455,4,0,-0.8919,223647,0.0051,0.0896,295,-0.0951,-0.1101,0.0137,0.0013,-0.1119
1/1/2019 0:00,54061,"Monongalia, WV",535,,258775,0.0106,0.1035,516,-0.0635,0.0628,110,0.0837,-0.1473,92,0.6429,0.6429,4,,,70,0.75,0.9444,36,0.0588,0.3846,320630,0.0193,0.034,552,-0.0564,0.0792,0.0698,0.0081,0.0162
1/1/2019 0:00,26017,"Bay, MI",536,*,89950,0,0.0251,380.5,-0.0535,-0.0651,80.5,0.2015,-0.139,96,0.0435,0.0213,2,,0,88,1.2,0.0476,114.5,-0.1192,2.0533,138596,-0.0123,0.1423,495,-0.0695,0.1136,0.3009,-0.0225,0.2088
1/1/2019 0:00,17099,"La Salle, IL",537,,117050,-0.0127,-0.0246,466,-0.0863,-0.0827,107.25,0.0833,-0.11,72,0.125,0.0286,0,,,60,0.5,0.0714,24.5,0.5313,-0.3,155989,-0.0053,-0.0579,490.5,-0.0675,-0.0967,0.0526,0.0212,-0.0163
1/1/2019 0:00,26005,"Allegan, MI",538,,274975,-0.0336,0.1245,250.5,-0.1211,-0.0739,90.5,0.1603,-0.0216,72,0.2857,0.2414,0,-1,,42,0.3125,-0.087,1,0,,407391,-0.0248,0.149,251.5,-0.1206,-0.0702,0.004,0.0005,0.004
1/1/2019 0:00,9015,"Windham, CT",539,,234950,-0.0208,0.0979,496,-0.1359,0.0387,97.25,0.0346,-0.0419,140,0.3462,0.2069,2,-0.5,-0.5,60,-0.2105,0.0345,2,-0.3333,-0.5,256420,-0.0128,0.0347,498,-0.1369,0.0343,0.004,-0.0012,-0.0043
1/1/2019 0:00,51770,"Roanoke city, VA",540,*,144162,0.0301,0.05,261.5,-0.3961,-0.1941,82.5,0.1458,-0.0265,84,-0.0455,-0.2075,10,,,56,0.4,-0.1765,154.5,153.5,21.0714,214723,0.0694,0.05,416,-0.0415,0.2549,0.5908,0.5885,0.5693
1/1/2019 0:00,39169,"Wayne, OH",541,,172775,0.016,0.1036,235,-0.0711,0.0609,82,0.1389,0.0513,64,0.3333,0.28,2,,,46,0.0455,1.0909,42,-0.3333,0.1351,222794,0.0305,0.1607,277,-0.1234,0.0716,0.1787,-0.0703,0.0117
1/1/2019 0:00,48375,"Potter, TX",542,,167475,0.024,0.004,338.5,-0.0545,0.1713,60.75,-0.1066,-0.0933,154,0.6739,0.3509,0,,-1,62,0.9375,0.4091,76.5,-0.0556,-0.0438,277598,0.0028,0.0063,415,-0.0547,0.1247,0.226,-0.0003,-0.0508
1/1/2019 0:00,12055,"Highlands, FL",543,,175050,-0.0272,0.0567,815.5,-0.0198,0.1518,73.75,-0.1114,-0.0665,242,0.4405,0.2872,8,,-0.2,184,2.2857,0.4839,36.5,-0.2551,-0.3113,225838,-0.0036,0.1262,852,-0.0329,0.1196,0.0448,-0.0141,-0.0301
1/1/2019 0:00,54003,"Berkeley, WV",544,,219995,0,0.1285,687,-0.0576,0.0417,91,-0.0215,-0.0761,158,0.2344,0.0128,16,3,1,76,0,0.1515,0,,,236846,0.0142,0.1113,687,-0.0576,0.0417,0,0,0
1/1/2019 0:00,22005,"Ascension, LA",545,,274531.25,-0.0015,0.0275,689,-0.0457,0.4076,93,-0.0313,-0.0106,180,0.6071,0.2329,8,1,1,160,1,0.6,13,-0.2353,0.3684,302925,0.0045,-0.0331,702,-0.0501,0.4068,0.0189,-0.0047,-0.0005
1/1/2019 0:00,6057,"Nevada, CA",546,,469500,-0.0311,-0.1331,896.5,-0.1237,0.2689,107.5,0.1026,-0.0183,204,0.0851,0.2593,4,,-0.3333,100,-0.1667,0.25,240,-0.0083,0.0278,795731,-0.0037,-0.1287,1136.5,-0.1016,0.209,0.2677,0.0311,-0.0628
1/1/2019 0:00,18091,"La Porte, IN",547,,199950,0.0023,0.0249,442,-0.1213,0.0161,85,0.1806,-0.1029,106,0.2619,0.0816,0,-1,,72,0,0.5652,1,,,319079,0.0261,0.0458,443,-0.1193,0.0184,0.0023,0.0023,0.0023
1/1/2019 0:00,1069,"Houston, AL",548,,179850,0.0502,0.1251,593.5,-0.0443,-0.1521,105,0.0096,-0.0047,164,0.7826,0.1233,4,,-0.3333,94,0.6786,-0.06,13,0,,231930,-0.0023,0.1251,606.5,-0.0434,-0.1336,0.0219,0.001,0.0219
1/1/2019 0:00,12035,"Flagler, FL",549,,319986.5,0.0001,0.182,1720,-0.0171,-0.0143,93.5,0.0506,0.0389,510,0.5361,0.2379,64,0.6,0.4545,388,0.4697,-0.1339,363.5,-0.0358,-0.0832,469092,0.0037,0.2548,2083.5,-0.0205,-0.0271,0.2113,-0.0041,-0.0159
1/1/2019 0:00,39029,"Columbiana, OH",550,,123000,0.0254,0.2318,325.5,-0.07,-0.1389,104.75,0.0799,0.0827,62,0.55,-0.1622,2,,,32,-0.1111,-0.3043,39,-0.2778,0.2581,162375,0.0075,0.2767,364.5,-0.0978,-0.1088,0.1198,-0.0345,0.0378
1/1/2019 0:00,39109,"Miami, OH",551,*,166800,-0.0185,0.1153,416.5,-0.2495,-0.2193,80,0.2308,-0.0751,112,0.037,-0.2432,2,,-0.8571,94,0.119,-0.0408,168,0.2174,0.4933,211249,-0.0063,0.0132,584.5,-0.1566,-0.0952,0.4034,0.1547,0.1925
1/1/2019 0:00,30031,"Gallatin, MT",552,,536050,0.0828,-0.1006,614.5,-0.091,-0.0073,107.25,0.0944,-0.0467,150,0.3393,0.25,6,0.5,-0.5,54,-0.0357,-0.0357,236.5,-0.0464,-0.2296,1054375,0.0967,0.0062,851,-0.079,-0.081,0.3849,0.018,-0.1111
1/1/2019 0:00,54011,"Cabell, WV",553,,139950,0,-0.0215,609,-0.0702,0.1063,119.5,0.1274,-0.0205,126,1.4231,0.2353,2,,,80,0.5385,0.2903,111,0.0472,0.2832,190787,-0.045,0.0402,720,-0.0539,0.1303,0.1823,0.0204,0.0251
1/1/2019 0:00,13185,"Lowndes, GA",554,,172450,0.0231,0.0676,491,-0.0753,-0.1513,92,-0.0108,-0.1579,128,0.3333,-0.2,2,-0.5,0,64,0.0667,-0.1111,0,,,216118,0.0204,0.0725,491,-0.0753,-0.1513,0,0,0
1/1/2019 0:00,35045,"San Juan, NM",555,,215272,0.001,0.0337,452,-0.0776,-0.069,119.25,0.0841,0.2045,90,1.5,-0.0217,0,,,48,0,-0.3846,0,,,252766,-0.0043,0.0185,452,-0.0776,-0.069,0,0,0
1/1/2019 0:00,5051,"Garland, AR",556,,219050,0,0,1508.5,-0.0625,-0.0128,104,0.0297,-0.0837,342,0.8191,0.14,8,0,1,186,1.0217,0.4762,0,,,295430,-0.001,-0.0213,1508.5,-0.0625,-0.0128,0,0,0
1/1/2019 0:00,51003,"Albemarle, VA",557,,519975,0.0419,-0.0374,448.5,-0.0498,0.0491,126.5,0.0498,-0.0117,88,0.6923,-0.3016,12,2,0,34,0.2143,0.0625,282.5,-0.0488,-0.0242,782671,0.044,-0.0728,731,-0.0494,0.0195,0.6299,0.0006,-0.0473
1/1/2019 0:00,6031,"Kings, CA",558,,269050,0.0151,0.0773,440,-0.02,0.1812,68.75,-0.0451,0.1752,186,1.0217,0.0568,6,-0.25,0,102,0.02,-0.0727,46,-0.08,0.122,297764,0.0084,0.0795,486,-0.0261,0.1753,0.1045,-0.0068,-0.0055
1/1/2019 0:00,22109,"Terrebonne, LA",559,,184100,0.0168,0.0815,502,-0.0492,-0.0831,118.5,0.0628,0.0418,100,0.25,0.3514,4,0,,70,0.1667,-0.2857,3,0,-0.8966,243956,-0.008,-0.0011,505,-0.049,-0.124,0.006,0.0003,-0.047
1/1/2019 0:00,55039,"Fond du Lac, WI",560,,138475,-0.0447,-0.0851,457.5,-0.0758,-0.0673,104,0.1818,0.1093,82,0.4643,0.0789,4,,,72,0.2857,0.5652,16,0.1429,,185868,-0.0309,-0.068,473.5,-0.0697,-0.0347,0.035,0.0067,0.035
1/1/2019 0:00,1055,"Etowah, AL",561,,156700,-0.0203,-0.0082,507.5,-0.0333,0.003,126,0.0862,-0.0156,84,0.9091,-0.125,2,,,64,0,0.1429,0,,,201585,-0.0033,0.0005,507.5,-0.0333,0.003,0,0,0
1/1/2019 0:00,21093,"Hardin, KY",562,,209225,0.0204,0.2329,499,-0.0708,-0.0495,82,0,0,168,0.5556,0.1507,8,,3,88,0.0476,-0.1373,44,0.0732,-0.3016,218752,-0.0011,0.1173,543,-0.0606,-0.0765,0.0882,0.0118,-0.0318
1/1/2019 0:00,18167,"Vigo, IN",563,,98500,-0.0145,0.3475,357.5,-0.0416,0.126,83,0.1067,0.0473,102,0.5,0.5455,0,,,78,0.3929,0.7727,79,-0.0482,-0.1413,135471,-0.0176,0.1183,436.5,-0.0428,0.0659,0.221,-0.0015,-0.0688
1/1/2019 0:00,55035,"Eau Claire, WI",564,,239950,0.0213,0.1428,297,-0.1416,0.0295,87,0.061,-0.0938,80,0.8182,0.1765,8,,3,34,0.0625,-0.1053,11,0.1,1.2,288628,0.0339,0.0868,308,-0.1348,0.0494,0.037,0.0081,0.0197
1/1/2019 0:00,36089,"St. Lawrence, NY",565,,117000,-0.0246,0.0178,913.5,-0.064,0.2857,161.5,0.0767,-0.1003,80,0,0.2903,2,,,64,1,0.2308,4.5,-0.1,0.125,152790,-0.0289,0.0209,918,-0.0642,0.2848,0.0049,-0.0002,-0.0007
1/1/2019 0:00,45085,"Sumter, SC",566,,157336,0.0021,0.0408,364.5,-0.0332,-0.198,91.75,-0.0342,-0.1621,122,0.6944,0.22,2,-0.75,-0.75,46,0.15,-0.303,138.5,-0.1398,-0.0797,208896,-0.002,0.1992,503,-0.0651,-0.1686,0.38,-0.0471,0.0488
1/1/2019 0:00,36109,"Tompkins, NY",567,,239050,-0.0225,0.0259,273.5,-0.0729,0.0243,106,0.06,0.0956,48,0,-0.2941,0,,,26,0.3,0.3,0,,-1,348067,0.0171,0.1023,273.5,-0.0729,0.0148,0,0,-0.0094
1/1/2019 0:00,37049,"Craven, NC",568,*,207655,0.0332,0.1194,337.5,-0.1024,-0.426,87.75,-0.0028,-0.2403,118,-0.0167,-0.0328,2,-0.75,-0.5,54,0.2273,-0.2703,222.5,-0.0844,0.5085,241177,0.008,-0.01,560,-0.0953,-0.2386,0.6593,0.013,0.4084
1/1/2019 0:00,53015,"Cowlitz, WA",569,,324925,0.0027,0.1206,352.5,-0.0844,0.2134,92.5,0.2333,0.0452,108,0.1739,0.2,6,0.5,0,76,0.7273,0.1515,37.5,-0.0132,-0.4,426667,0.0143,-0.1086,390,-0.078,0.1048,0.1064,0.0077,-0.1088
1/1/2019 0:00,34041,"Warren, NJ",570,,226250,-0.0271,0.0418,689.5,-0.015,0.0918,80.25,0.0845,-0.0669,180,0.0714,0.2329,4,0,-0.3333,176,0.1282,0.5172,0,,,273155,-0.0312,0.0427,689.5,-0.015,0.0918,0,0,0
1/1/2019 0:00,37125,"Moore, NC",571,,299999.75,-0.0001,0.0037,993.5,-0.0583,-0.1054,115.25,0.043,0.0336,248,0.2917,0.4419,14,-0.3,-0.4615,102,0.2143,-0.2154,56,-0.0508,0.0566,368760,-0.0015,0.0146,1049.5,-0.0579,-0.098,0.0564,0.0004,0.0086
1/1/2019 0:00,30029,"Flathead, MT",572,,427050,-0.0047,-0.0656,1231,-0.1131,0.2441,164.5,0.119,0.0411,132,0.2692,0,4,-0.5,-0.3333,66,-0.25,0.32,0,,,755362,0.0069,-0.1758,1231,-0.1131,0.2441,0,0,0
